invoiceno,invoicedate,customerid
544459,2011-02-20 13:52:00,17838
544460,2011-02-20 14:01:00,16931
544461,2011-02-20 14:08:00,13744
544462,2011-02-20 14:21:00,17050
544463,2011-02-20 14:31:00,12988
544464,2011-02-20 14:38:00,17323
544465,2011-02-20 15:06:00,13168
544466,2011-02-20 15:43:00,14606
544467,2011-02-20 15:51:00,14502
544468,2011-02-21 08:33:00,-1
544469,2011-02-21 08:35:00,-1
544470,2011-02-21 08:38:00,12707
544471,2011-02-21 08:50:00,18094
544472,2011-02-21 09:09:00,15129
544473,2011-02-21 09:45:00,14229
544474,2011-02-21 09:52:00,12423
544475,2011-02-21 09:55:00,17361
544476,2011-02-21 09:58:00,14796
544477,2011-02-21 10:07:00,16029
544478,2011-02-21 10:11:00,16333
544479,2011-02-21 10:28:00,14646
544480,2011-02-21 10:32:00,14646
544481,2011-02-21 10:36:00,18155
544482,2011-02-21 10:41:00,16656
544483,2011-02-21 10:53:00,12524
544484,2011-02-21 11:10:00,15321
544485,2011-02-21 11:35:00,17757
544495,2011-02-21 11:42:00,12766
C544507,2011-02-21 11:46:00,17865
C544553,2011-02-21 12:09:00,14092
544554,2011-02-21 12:12:00,-1
544556,2011-02-21 12:29:00,13477
C544557,2011-02-21 12:31:00,17422
C544558,2011-02-21 12:33:00,16073
C544559,2011-02-21 12:38:00,14329
C544560,2011-02-21 12:43:00,17677
C544561,2011-02-21 12:44:00,15687
544565,2011-02-21 12:53:00,18055
544568,2011-02-21 12:54:00,15065
544569,2011-02-21 12:58:00,16980
C544570,2011-02-21 12:59:00,12471
544571,2011-02-21 13:07:00,15146
544572,2011-02-21 13:21:00,14639
544573,2011-02-21 13:40:00,12621
544574,2011-02-21 13:51:00,12365
C544575,2011-02-21 13:58:00,-1
C544576,2011-02-21 14:01:00,-1
C544577,2011-02-21 14:02:00,12365
544578,2011-02-21 14:04:00,12365
544579,2011-02-21 14:05:00,-1
C544580,2011-02-21 14:25:00,-1
C544581,2011-02-21 14:32:00,-1
544582,2011-02-21 14:38:00,13410
C544583,2011-02-21 14:48:00,-1
C544584,2011-02-21 14:52:00,-1
544585,2011-02-21 14:58:00,12523
544586,2011-02-21 15:04:00,17338
C544587,2011-02-21 15:07:00,-1
C544589,2011-02-21 15:11:00,-1
C544590,2011-02-21 15:12:00,14744
544591,2011-02-21 15:20:00,13044
544592,2011-02-21 15:30:00,16775
C544594,2011-02-21 16:58:00,15079
544595,2011-02-21 17:28:00,-1
544596,2011-02-21 17:35:00,16441
544597,2011-02-21 17:42:00,16014
544598,2011-02-21 18:10:00,-1
544599,2011-02-21 18:15:00,-1
544600,2011-02-22 08:24:00,18061
544601,2011-02-22 09:00:00,16638
544602,2011-02-22 09:01:00,13767
544603,2011-02-22 09:10:00,17526
544604,2011-02-22 09:11:00,13576
544605,2011-02-22 09:13:00,17512
544606,2011-02-22 09:15:00,14520
544607,2011-02-22 10:00:00,13862
C544608,2011-02-22 10:00:00,15290
C544609,2011-02-22 10:03:00,12494
544610,2011-02-22 10:09:00,16912
544611,2011-02-22 10:09:00,16912
544612,2011-02-22 10:43:00,18087
544633,2011-02-22 10:59:00,17315
544634,2011-02-22 11:02:00,17994
C544635,2011-02-22 11:04:00,18257
544636,2011-02-22 11:05:00,18257
544637,2011-02-22 11:20:00,16546
544638,2011-02-22 11:33:00,14688
544642,2011-02-22 11:41:00,17811
544643,2011-02-22 11:43:00,13038
544644,2011-02-22 11:46:00,17002
544645,2011-02-22 11:58:00,16843
544646,2011-02-22 12:06:00,17075
544647,2011-02-22 12:13:00,14060
544648,2011-02-22 12:24:00,15722
544649,2011-02-22 12:37:00,-1
544650,2011-02-22 12:40:00,16349
544651,2011-02-22 12:51:00,13694
544652,2011-02-22 12:53:00,13694
C544653,2011-02-22 12:55:00,13113
544654,2011-02-22 12:56:00,16913
C544655,2011-02-22 12:57:00,13113
544656,2011-02-22 13:02:00,17442
544657,2011-02-22 13:08:00,14895
544658,2011-02-22 13:18:00,13113
544659,2011-02-22 13:20:00,18114
544660,2011-02-22 13:47:00,15078
544661,2011-02-22 13:59:00,15303
544662,2011-02-22 14:10:00,12845
544663,2011-02-22 14:43:00,18188
544664,2011-02-22 14:55:00,16045
C544665,2011-02-22 14:56:00,12852
544666,2011-02-22 15:00:00,16907
544667,2011-02-22 15:09:00,17511
544667,2011-02-22 15:10:00,17511
544668,2011-02-22 15:14:00,16573
544670,2011-02-22 15:22:00,16161
C544669,2011-02-22 15:22:00,18055
544672,2011-02-22 15:45:00,14646
C544671,2011-02-22 15:45:00,-1
544673,2011-02-22 15:46:00,13421
C544674,2011-02-22 15:48:00,13421
544675,2011-02-22 15:59:00,16011
544676,2011-02-22 16:03:00,17841
544677,2011-02-22 16:13:00,18196
544678,2011-02-22 16:15:00,13077
C544679,2011-02-22 16:15:00,12616
544680,2011-02-22 16:19:00,13077
544681,2011-02-22 16:28:00,-1
C544682,2011-02-22 16:29:00,17511
544684,2011-02-22 16:32:00,-1
544685,2011-02-22 17:13:00,13285
544686,2011-02-22 17:20:00,12748
544687,2011-02-22 17:25:00,13184
544688,2011-02-23 08:29:00,18151
544689,2011-02-23 08:46:00,12980
544690,2011-02-23 08:48:00,14156
544691,2011-02-23 09:09:00,13804
544692,2011-02-23 09:14:00,17499
544693,2011-02-23 09:25:00,15397
544694,2011-02-23 09:30:00,17706
544695,2011-02-23 09:38:00,14276
C544696,2011-02-23 09:41:00,14735
544697,2011-02-23 09:44:00,13453
544698,2011-02-23 09:53:00,17949
544699,2011-02-23 09:54:00,17949
544700,2011-02-23 10:10:00,18041
544701,2011-02-23 10:27:00,17428
544702,2011-02-23 10:27:00,17135
544703,2011-02-23 10:35:00,-1
544717,2011-02-23 10:44:00,18172
544724,2011-02-23 10:46:00,15605
544749,2011-02-23 10:57:00,15373
544754,2011-02-23 10:58:00,16394
544766,2011-02-23 11:09:00,-1
544767,2011-02-23 11:10:00,-1
544768,2011-02-23 11:10:00,-1
544769,2011-02-23 11:11:00,16422
544770,2011-02-23 11:11:00,-1
544771,2011-02-23 11:12:00,-1
544772,2011-02-23 11:12:00,-1
544773,2011-02-23 11:13:00,-1
544774,2011-02-23 11:32:00,17711
C544775,2011-02-23 11:35:00,14211
544776,2011-02-23 11:39:00,-1
544777,2011-02-23 12:00:00,15311
544778,2011-02-23 12:03:00,14978
544779,2011-02-23 12:04:00,13865
C544780,2011-02-23 12:05:00,16701
544788,2011-02-23 12:18:00,13089
544789,2011-02-23 12:25:00,13993
544790,2011-02-23 12:27:00,16940
544791,2011-02-23 12:33:00,14289
544792,2011-02-23 12:37:00,18172
544793,2011-02-23 12:41:00,13694
544794,2011-02-23 12:50:00,13854
544795,2011-02-23 13:21:00,15858
544796,2011-02-23 13:37:00,16208
544797,2011-02-23 13:43:00,13489
544798,2011-02-23 13:44:00,17063
544799,2011-02-23 13:45:00,17063
544800,2011-02-23 13:45:00,15687
544801,2011-02-23 13:48:00,16145
544802,2011-02-23 13:57:00,13149
544803,2011-02-23 14:29:00,14606
544804,2011-02-23 14:40:00,17504
544805,2011-02-23 14:50:00,18068
544806,2011-02-23 14:50:00,15932
544807,2011-02-23 15:03:00,12823
544808,2011-02-23 15:11:00,14562
544809,2011-02-23 15:41:00,16692
544810,2011-02-23 15:53:00,17675
544811,2011-02-23 15:53:00,12471
544812,2011-02-23 15:58:00,-1
544813,2011-02-23 16:23:00,15984
C544814,2011-02-23 16:36:00,15590
544815,2011-02-23 16:37:00,17171
544816,2011-02-23 16:41:00,13090
544817,2011-02-23 16:44:00,12437
544818,2011-02-23 16:45:00,12437
544819,2011-02-23 17:15:00,12748
544820,2011-02-23 17:23:00,-1
544821,2011-02-24 09:05:00,12971
544822,2011-02-24 09:08:00,18231
544823,2011-02-24 09:28:00,14004
544824,2011-02-24 09:32:00,17139
544825,2011-02-24 09:32:00,15606
544826,2011-02-24 09:36:00,14513
C544827,2011-02-24 09:45:00,17147
C544828,2011-02-24 09:49:00,17147
C544829,2011-02-24 09:53:00,17314
C544830,2011-02-24 09:59:00,13118
C544831,2011-02-24 10:01:00,15146
544832,2011-02-24 10:05:00,-1
544833,2011-02-24 10:10:00,15974
544834,2011-02-24 10:15:00,-1
544835,2011-02-24 10:15:00,17830
544836,2011-02-24 10:25:00,17613
544837,2011-02-24 10:29:00,15910
544838,2011-02-24 10:34:00,12565
544839,2011-02-24 10:50:00,14841
C544840,2011-02-24 11:06:00,16719
544846,2011-02-24 11:11:00,16719
544847,2011-02-24 11:15:00,16086
544885,2011-02-24 11:38:00,14243
544886,2011-02-24 11:42:00,12582
544887,2011-02-24 11:54:00,17364
544888,2011-02-24 11:55:00,14231
544892,2011-02-24 12:00:00,14527
544893,2011-02-24 12:01:00,17865
544894,2011-02-24 12:09:00,15805
544895,2011-02-24 12:22:00,14189
544896,2011-02-24 12:25:00,17867
544898,2011-02-24 12:27:00,14880
C544897,2011-02-24 12:27:00,17867
544899,2011-02-24 12:32:00,13118
544900,2011-02-24 12:41:00,15121
C544901,2011-02-24 13:02:00,15078
C544902,2011-02-24 13:05:00,12362
544903,2011-02-24 13:43:00,18065
544904,2011-02-24 13:46:00,13018
544905,2011-02-24 13:54:00,17117
544906,2011-02-24 14:13:00,17017
544907,2011-02-24 14:15:00,12945
544908,2011-02-24 14:27:00,18056
544909,2011-02-24 14:32:00,14298
544910,2011-02-24 14:32:00,16072
544911,2011-02-24 15:01:00,16838
544912,2011-02-24 15:12:00,18198
544913,2011-02-24 15:26:00,15543
544914,2011-02-24 15:39:00,16722
544915,2011-02-24 15:41:00,13777
544916,2011-02-24 15:42:00,17377
544917,2011-02-24 15:56:00,13751
544918,2011-02-24 16:30:00,13081
544919,2011-02-24 16:31:00,13725
544920,2011-02-24 16:31:00,13081
544921,2011-02-24 16:35:00,17090
544922,2011-02-24 16:46:00,15847
544923,2011-02-24 17:14:00,12877
544924,2011-02-24 17:18:00,13851
544925,2011-02-24 17:28:00,16997
544926,2011-02-24 17:50:00,13468
544926,2011-02-24 17:51:00,13468
544927,2011-02-24 18:02:00,-1
544928,2011-02-24 18:07:00,-1
544929,2011-02-24 18:14:00,15189
544930,2011-02-24 18:26:00,17472
544931,2011-02-24 18:59:00,13501
544932,2011-02-25 08:14:00,16133
544933,2011-02-25 08:44:00,12633
544934,2011-02-25 09:01:00,13345
544935,2011-02-25 09:09:00,13870
544936,2011-02-25 09:37:00,15769
544937,2011-02-25 10:09:00,12839
544938,2011-02-25 10:10:00,-1
544939,2011-02-25 10:10:00,17034
544940,2011-02-25 10:19:00,16592
544941,2011-02-25 10:25:00,12841
544942,2011-02-25 10:29:00,15544
544943,2011-02-25 10:39:00,15845
544944,2011-02-25 10:46:00,14541
544945,2011-02-25 10:53:00,17735
544968,2011-02-25 11:30:00,13458
544969,2011-02-25 11:32:00,15712
544970,2011-02-25 11:33:00,13362
544996,2011-02-25 11:53:00,12474
544998,2011-02-25 11:56:00,14470
544999,2011-02-25 12:28:00,17388
545000,2011-02-25 12:37:00,15281
545001,2011-02-25 12:40:00,16841
545002,2011-02-25 12:43:00,13001
C545003,2011-02-25 12:46:00,18231
545004,2011-02-25 12:48:00,13753
545011,2011-02-25 13:05:00,13666
545012,2011-02-25 13:08:00,13666
545013,2011-02-25 13:09:00,13093
545014,2011-02-25 13:15:00,18223
545015,2011-02-25 13:40:00,13742
545016,2011-02-25 13:51:00,16473
545017,2011-02-25 13:51:00,12361
545018,2011-02-25 13:53:00,14481
545019,2011-02-25 13:56:00,15093
545020,2011-02-25 14:03:00,13792
545021,2011-02-25 14:11:00,17663
545022,2011-02-25 14:24:00,12921
545023,2011-02-25 14:25:00,12921
545024,2011-02-25 14:38:00,-1
545025,2011-02-25 14:40:00,-1
545026,2011-02-25 14:51:00,15939
545027,2011-02-25 14:59:00,-1
545028,2011-02-25 15:21:00,13973
545029,2011-02-25 15:27:00,14541
545030,2011-02-25 15:32:00,13798
545031,2011-02-25 15:35:00,15990
545032,2011-02-25 15:37:00,14051
C545033,2011-02-25 16:26:00,14156
545034,2011-02-25 16:42:00,13493
545035,2011-02-25 17:03:00,15078
545036,2011-02-25 17:25:00,14573
545037,2011-02-27 10:02:00,14532
545038,2011-02-27 10:13:00,13684
545039,2011-02-27 10:22:00,17243
C545040,2011-02-27 10:25:00,13684
545041,2011-02-27 10:30:00,14952
545042,2011-02-27 10:41:00,13261
545043,2011-02-27 11:05:00,16407
545044,2011-02-27 11:31:00,15738
545045,2011-02-27 11:40:00,15708
545046,2011-02-27 11:42:00,16598
545047,2011-02-27 11:42:00,14147
545048,2011-02-27 11:48:00,14810
545049,2011-02-27 11:53:00,15046
545050,2011-02-27 11:57:00,15951
545051,2011-02-27 11:58:00,12599
545052,2011-02-27 12:27:00,13971
545053,2011-02-27 12:41:00,17516
545054,2011-02-27 12:41:00,14472
545055,2011-02-27 12:45:00,17516
545056,2011-02-27 12:48:00,16745
545057,2011-02-27 12:49:00,13630
545058,2011-02-27 13:03:00,13767
545059,2011-02-27 13:04:00,14157
545060,2011-02-27 13:47:00,15547
545061,2011-02-27 13:52:00,15547
545062,2011-02-27 14:07:00,12748
545063,2011-02-27 14:26:00,14606
545064,2011-02-27 14:29:00,13636
545065,2011-02-27 14:43:00,12431
545066,2011-02-27 14:44:00,13610
545067,2011-02-27 14:49:00,17894
C545068,2011-02-27 15:07:00,14157
545069,2011-02-27 15:25:00,14745
545070,2011-02-27 15:42:00,16493
545071,2011-02-27 15:59:00,15996
545072,2011-02-28 08:43:00,12781
545073,2011-02-28 09:26:00,14036
545074,2011-02-28 09:28:00,17655
545075,2011-02-28 09:33:00,14211
545076,2011-02-28 09:43:00,15235
545077,2011-02-28 10:07:00,14616
545078,2011-02-28 10:15:00,-1
545079,2011-02-28 10:30:00,18283
545080,2011-02-28 10:33:00,13004
545081,2011-02-28 10:35:00,16057
545082,2011-02-28 10:37:00,16992
545083,2011-02-28 10:40:00,15724
545084,2011-02-28 10:55:00,12458
545085,2011-02-28 11:19:00,15039
545086,2011-02-28 11:43:00,12678
545087,2011-02-28 11:46:00,16422
545103,2011-02-28 11:57:00,15039
545105,2011-02-28 11:58:00,12598
545127,2011-02-28 12:04:00,-1
545135,2011-02-28 12:06:00,-1
545140,2011-02-28 12:08:00,12464
545148,2011-02-28 12:14:00,13675
545149,2011-02-28 12:19:00,15062
545150,2011-02-28 12:27:00,14227
545151,2011-02-28 12:46:00,16668
545152,2011-02-28 12:47:00,15227
545153,2011-02-28 12:57:00,16667
545154,2011-02-28 13:09:00,12921
545155,2011-02-28 13:25:00,14527
545156,2011-02-28 13:27:00,13509
545157,2011-02-28 13:27:00,14239
545158,2011-02-28 13:28:00,15874
545159,2011-02-28 13:31:00,12748
545160,2011-02-28 13:31:00,-1
545161,2011-02-28 13:34:00,16187
545162,2011-02-28 13:35:00,16187
545163,2011-02-28 13:39:00,16607
545164,2011-02-28 13:40:00,16458
545165,2011-02-28 13:41:00,16339
545166,2011-02-28 14:03:00,17027
545170,2011-02-28 14:15:00,14078
545176,2011-02-28 14:19:00,-1
545180,2011-02-28 14:42:00,12728
545181,2011-02-28 14:45:00,12509
545182,2011-02-28 14:48:00,14046
545183,2011-02-28 14:59:00,15570
545184,2011-02-28 15:00:00,13292
545185,2011-02-28 15:04:00,16027
545186,2011-02-28 15:05:00,17841
545187,2011-02-28 15:18:00,16427
545188,2011-02-28 15:19:00,14056
C545189,2011-02-28 15:19:00,17841
545190,2011-02-28 15:32:00,15656
545191,2011-02-28 15:39:00,12811
545213,2011-02-28 16:36:00,16518
545214,2011-02-28 16:39:00,17165
545215,2011-02-28 16:47:00,-1
545216,2011-02-28 16:50:00,-1
545217,2011-02-28 16:59:00,-1
545218,2011-02-28 17:01:00,17462
545219,2011-02-28 17:04:00,-1
545220,2011-03-01 08:30:00,14620
545221,2011-03-01 08:35:00,14740
545222,2011-03-01 08:49:00,13880
545223,2011-03-01 08:58:00,16462
545224,2011-03-01 09:03:00,17068
545225,2011-03-01 09:22:00,12971
545226,2011-03-01 09:33:00,12428
545227,2011-03-01 09:35:00,12428
545228,2011-03-01 09:47:00,16078
545229,2011-03-01 09:52:00,16915
545230,2011-03-01 09:55:00,-1
545231,2011-03-01 10:08:00,15194
545232,2011-03-01 10:19:00,15676
545233,2011-03-01 10:25:00,18044
545234,2011-03-01 10:26:00,18075
545235,2011-03-01 10:31:00,12683
545236,2011-03-01 10:32:00,-1
545237,2011-03-01 10:38:00,15709
545238,2011-03-01 11:02:00,15241
545276,2011-03-01 11:30:00,12933
C545277,2011-03-01 11:31:00,12933
545279,2011-03-01 11:36:00,17811
545287,2011-03-01 11:42:00,15971
545288,2011-03-01 11:48:00,15311
545289,2011-03-01 11:55:00,14732
545290,2011-03-01 12:01:00,14688
545294,2011-03-01 12:07:00,17965
545295,2011-03-01 12:09:00,12709
545299,2011-03-01 12:19:00,-1
545300,2011-03-01 12:24:00,15092
545301,2011-03-01 12:26:00,12679
545302,2011-03-01 12:46:00,14506
545303,2011-03-01 12:48:00,15319
545304,2011-03-01 12:51:00,16212
545305,2011-03-01 12:58:00,15257
545306,2011-03-01 13:04:00,17027
C545307,2011-03-01 13:05:00,17027
545308,2011-03-01 13:19:00,14656
545309,2011-03-01 13:40:00,13884
545310,2011-03-01 13:45:00,15456
545311,2011-03-01 13:45:00,15660
545312,2011-03-01 13:51:00,15456
545313,2011-03-01 13:55:00,15953
545314,2011-03-01 14:11:00,12866
545315,2011-03-01 14:14:00,-1
545316,2011-03-01 14:14:00,-1
545317,2011-03-01 14:14:00,-1
545318,2011-03-01 14:26:00,14676
545319,2011-03-01 14:42:00,16839
545320,2011-03-01 14:47:00,14156
545321,2011-03-01 14:53:00,12747
545322,2011-03-01 14:56:00,13599
545323,2011-03-01 14:57:00,12352
545324,2011-03-01 14:58:00,13110
545325,2011-03-01 15:01:00,16525
545326,2011-03-01 15:12:00,14560
545327,2011-03-01 15:16:00,13166
545328,2011-03-01 15:47:00,16389
C545329,2011-03-01 15:47:00,12352
545331,2011-03-01 15:49:00,17961
C545330,2011-03-01 15:49:00,12352
545332,2011-03-01 15:52:00,12352
545333,2011-03-01 16:22:00,-1
545334,2011-03-01 16:34:00,15750
545336,2011-03-01 16:53:00,12428
545337,2011-03-01 17:28:00,15984
545338,2011-03-01 17:32:00,17449
545339,2011-03-02 08:26:00,14292
545340,2011-03-02 08:41:00,15416
545341,2011-03-02 09:03:00,17949
545342,2011-03-02 09:04:00,13497
545343,2011-03-02 09:05:00,15733
545344,2011-03-02 09:24:00,16678
545345,2011-03-02 09:33:00,14180
545346,2011-03-02 09:49:00,12834
545347,2011-03-02 10:20:00,13094
545348,2011-03-02 10:49:00,12913
545349,2011-03-02 11:07:00,18118
545377,2011-03-02 11:32:00,14606
545398,2011-03-02 11:43:00,13722
545399,2011-03-02 11:48:00,14934
545400,2011-03-02 12:03:00,17048
545401,2011-03-02 12:03:00,-1
545402,2011-03-02 12:07:00,-1
545408,2011-03-02 12:10:00,15067
545410,2011-03-02 12:18:00,16670
545411,2011-03-02 12:21:00,16128
545412,2011-03-02 12:24:00,15061
545413,2011-03-02 12:24:00,15061
545414,2011-03-02 12:43:00,12980
545415,2011-03-02 13:03:00,15641
545416,2011-03-02 13:35:00,17770
545417,2011-03-02 13:42:00,15622
545418,2011-03-02 13:56:00,14473
545419,2011-03-02 14:16:00,15104
C545421,2011-03-02 14:28:00,13166
545423,2011-03-02 14:34:00,15643
545424,2011-03-02 14:34:00,-1
545425,2011-03-02 14:39:00,16792
545426,2011-03-02 14:41:00,15189
545427,2011-03-02 14:41:00,16792
545428,2011-03-02 14:43:00,14239
545429,2011-03-02 14:46:00,15031
545430,2011-03-02 14:50:00,15636
545431,2011-03-02 14:58:00,12873
545433,2011-03-02 15:15:00,17923
C545432,2011-03-02 15:15:00,14657
C545434,2011-03-02 15:24:00,13410
545435,2011-03-02 15:28:00,16217
C545436,2011-03-02 15:52:00,13093
C545437,2011-03-02 15:52:00,13093
C545438,2011-03-02 15:54:00,14231
C545439,2011-03-02 15:58:00,14243
C545440,2011-03-02 16:03:00,16843
545441,2011-03-02 16:17:00,14657
C545442,2011-03-02 16:17:00,17063
C545443,2011-03-02 16:20:00,17442
C545444,2011-03-02 16:24:00,13767
545445,2011-03-02 16:26:00,17738
C545446,2011-03-02 16:33:00,12753
545447,2011-03-02 16:34:00,17426
545448,2011-03-02 16:35:00,12753
C545449,2011-03-02 16:38:00,16573
C545450,2011-03-02 16:46:00,16839
C545451,2011-03-02 16:53:00,13477
C545452,2011-03-02 16:56:00,16422
C545453,2011-03-02 16:57:00,14639
C545454,2011-03-02 17:04:00,15189
C545455,2011-03-02 17:11:00,16473
C545456,2011-03-02 17:15:00,17865
C545457,2011-03-02 17:18:00,17428
C545458,2011-03-02 17:19:00,13018
545459,2011-03-02 17:21:00,17576
545460,2011-03-02 17:32:00,13230
545460,2011-03-02 17:33:00,13230
545461,2011-03-03 08:24:00,14388
545462,2011-03-03 08:24:00,17567
545463,2011-03-03 08:36:00,13784
545464,2011-03-03 09:10:00,-1
545465,2011-03-03 09:25:00,16957
545466,2011-03-03 09:26:00,18102
545467,2011-03-03 09:39:00,15304
545468,2011-03-03 09:41:00,16571
545469,2011-03-03 10:09:00,17646
545470,2011-03-03 10:26:00,14483
545471,2011-03-03 10:34:00,15087
545474,2011-03-03 10:55:00,16709
545475,2011-03-03 10:59:00,12415
C545476,2011-03-03 11:05:00,14527
545477,2011-03-03 11:07:00,14573
C545478,2011-03-03 11:08:00,16422
C545502,2011-03-03 11:33:00,15078
545503,2011-03-03 11:34:00,15719
C545504,2011-03-03 11:35:00,13630
545505,2011-03-03 11:40:00,17856
C545506,2011-03-03 11:42:00,-1
C545507,2011-03-03 11:43:00,12565
C545508,2011-03-03 11:53:00,17017
C545509,2011-03-03 11:54:00,17017
C545510,2011-03-03 11:56:00,15281
C545511,2011-03-03 11:57:00,18198
545512,2011-03-03 12:00:00,17389
C545513,2011-03-03 12:02:00,15932
545514,2011-03-03 12:06:00,15053
545515,2011-03-03 12:06:00,12727
C545516,2011-03-03 12:11:00,14276
545517,2011-03-03 12:20:00,12727
545518,2011-03-03 12:24:00,18218
545519,2011-03-03 12:27:00,16159
545521,2011-03-03 12:30:00,17995
C545520,2011-03-03 12:30:00,14744
545522,2011-03-03 12:35:00,15596
545523,2011-03-03 12:41:00,14524
545524,2011-03-03 12:53:00,17374
C545525,2011-03-03 13:11:00,12415
545526,2011-03-03 13:14:00,17789
C545529,2011-03-03 13:26:00,16191
545530,2011-03-03 13:45:00,17416
C545531,2011-03-03 13:45:00,17675
C545532,2011-03-03 13:57:00,15257
545533,2011-03-03 14:04:00,12524
545534,2011-03-03 14:05:00,17652
545535,2011-03-03 14:09:00,13199
545536,2011-03-03 14:12:00,12417
C545537,2011-03-03 14:14:00,16212
545543,2011-03-03 14:43:00,13476
545544,2011-03-03 14:56:00,14057
545545,2011-03-03 15:02:00,17841
545546,2011-03-03 15:03:00,-1
545547,2011-03-03 15:07:00,-1
545548,2011-03-03 15:08:00,-1
545549,2011-03-03 15:10:00,-1
545550,2011-03-03 15:11:00,18041
545551,2011-03-03 15:11:00,-1
545552,2011-03-03 15:11:00,-1
545553,2011-03-03 15:12:00,-1
545554,2011-03-03 15:12:00,-1
545555,2011-03-03 15:17:00,17757
C545556,2011-03-03 15:21:00,15005
545557,2011-03-03 15:30:00,12500
545558,2011-03-03 15:31:00,17873
545559,2011-03-03 15:31:00,15005
545560,2011-03-03 16:12:00,-1
545561,2011-03-03 16:12:00,-1
545562,2011-03-03 16:12:00,-1
545563,2011-03-03 16:13:00,-1
545564,2011-03-03 16:13:00,-1
545565,2011-03-03 16:14:00,-1
545566,2011-03-03 16:14:00,-1
545567,2011-03-03 16:14:00,-1
545568,2011-03-03 16:22:00,-1
C545569,2011-03-03 16:25:00,14239
C545569,2011-03-03 16:26:00,14239
545570,2011-03-03 16:28:00,12817
545571,2011-03-03 16:34:00,17700
545573,2011-03-03 16:58:00,15393
545574,2011-03-03 18:16:00,13959
545575,2011-03-03 18:28:00,13014
545576,2011-03-03 18:46:00,15611
545577,2011-03-03 19:18:00,14702
545578,2011-03-03 19:21:00,13715
545579,2011-03-04 08:10:00,17508
545580,2011-03-04 08:43:00,13931
545581,2011-03-04 09:03:00,-1
545582,2011-03-04 09:05:00,13694
545583,2011-03-04 09:08:00,12553
545584,2011-03-04 09:11:00,-1
545585,2011-03-04 09:32:00,12541
545586,2011-03-04 09:44:00,-1
545587,2011-03-04 09:46:00,14796
545588,2011-03-04 10:03:00,13382
